Target,ID,Date,Flag,User,Tweet,Clean_Tweet,Sentiment
0,2288112070,Mon Jun 22 18:44:04 PDT 2009,NO_QUERY,reneeblair,Jon and Kate separating?? That's so sad!! ,jon and kate separating thats so sad ,Negative
0,2200463259,Tue Jun 16 18:56:08 PDT 2009,NO_QUERY,rochellelday,Just saw the time and miss my youth  but i know they are in very good hands with Peter and pk,just saw the time and miss my youth  but i know they are in very good hands with peter and pk,Positive
0,1999667263,Mon Jun 01 20:36:50 PDT 2009,NO_QUERY,Shamrock1278,"Writing dialogue sucks!  It's very frustrating!  I talk more than anyone I know, so you would think it would be a natural thing!  ",writing dialogue sucks  its very frustrating  i talk more than anyone i know so you would think it would be a natural thing  ,Negative
4,1835339741,Mon May 18 05:45:44 PDT 2009,NO_QUERY,thebigvb,wasn't too bad waking up and getting in this morning. ,wasnt too bad waking up and getting in this morning ,Negative
0,1835896025,Mon May 18 06:58:25 PDT 2009,NO_QUERY,jennwicked87,"May cut off her foot today. And again, is basically the only one working ",may cut off her foot today and again is basically the only one working ,Neutral
0,2180424681,Mon Jun 15 10:27:09 PDT 2009,NO_QUERY,somaspongecake,has just come out of the cupboard from crying like a baby from that darn thing we call thunder ,has just come out of the cupboard from crying like a baby from that darn thing we call thunder ,Negative
0,1975783878,Sat May 30 15:53:44 PDT 2009,NO_QUERY,Cherrim,@wakachamo um. idk. Not super short but above my knee? , um idk not super short but above my knee ,Negative
4,2006964300,Tue Jun 02 11:56:46 PDT 2009,NO_QUERY,soapoperafan,"@simplowdfan Little you? Haha I love your energy, Sam. You also go after what you want and that's admirable. ", little you haha i love your energy sam you also go after what you want and thats admirable ,Positive
0,1686561884,Sun May 03 05:56:35 PDT 2009,NO_QUERY,T_Mommy,It is going to be a rough day. Tomorrow is my first day back at work ,it is going to be a rough day tomorrow is my first day back at work ,Positive
4,2175552378,Mon Jun 15 01:18:45 PDT 2009,NO_QUERY,bekkynixon,Tea + Jammies + Bible + Blanket = Daddy-Date with Jesus. ,tea  jammies  bible  blanket  daddydate with jesus ,Neutral
0,2186307774,Mon Jun 15 18:39:10 PDT 2009,NO_QUERY,Spe1gel,New York or Paris... Too many decisions ,new york or paris too many decisions ,Positive
4,1971635939,Sat May 30 07:33:19 PDT 2009,NO_QUERY,julienoodle,@YoungQ ..and thanks for all the videos you post for us! You're too kind (and awesoooome , and thanks for all the videos you post for us youre too kind and awesoooome ,Positive
4,1985232952,Sun May 31 16:41:59 PDT 2009,NO_QUERY,CT415,@YoungQ NICE!!! I like that hoodie! , nice i like that hoodie ,Positive
4,1883094183,Fri May 22 07:59:58 PDT 2009,NO_QUERY,vaurand,:  thinking bout the lost --- and the cross &amp; praying for good-soil hearers tomorrow  ,  thinking bout the lost  and the cross amp praying for goodsoil hearers tomorrow  ,Neutral
0,1794220273,Thu May 14 05:16:45 PDT 2009,NO_QUERY,tatianamd,Have a bad habit of saving txt messages too...  ahh memories suck ass.,have a bad habit of saving txt messages too  ahh memories suck ass,Negative
0,2055188850,Sat Jun 06 08:52:01 PDT 2009,NO_QUERY,ChrissyMBot,@snackmantis please don't , please dont ,Neutral
0,1834894122,Mon May 18 04:32:21 PDT 2009,NO_QUERY,Evercleargirl,@Exzylen you and Jeff may need to buy a cheapo heater then , you and jeff may need to buy a cheapo heater then ,Neutral
4,1836435914,Mon May 18 07:59:47 PDT 2009,NO_QUERY,lindsaylaa,@ddlovato u deserve all the happiness u feel. dont ever doubt that.  i believe in u -dontletthembringudown  see u @ur NY/NJ/PA shows ily&lt;3, u deserve all the happiness u feel dont ever doubt that  i believe in u dontletthembringudown  see u  nynjpa shows ilylt,Positive
4,2001644010,Tue Jun 02 01:34:33 PDT 2009,NO_QUERY,billgirl,Never knew acrylic colours filled in tubes could make me sooo happy ,never knew acrylic colours filled in tubes could make me sooo happy ,Positive
0,2263371889,Sun Jun 21 00:38:08 PDT 2009,NO_QUERY,ntcalkin,"i want to watch lilo and stitch, but i dont own it ",i want to watch lilo and stitch but i dont own it ,Positive
0,1676881074,Fri May 01 23:33:33 PDT 2009,NO_QUERY,Piercingthsky,I just realized how bad I suck at tap yap. ,i just realized how bad i suck at tap yap ,Negative
0,2238708858,Fri Jun 19 07:38:21 PDT 2009,NO_QUERY,CelestialBeard,@PurrCrabs usps deposited mine at customs and they've been sitting there for 4 days , usps deposited mine at customs and theyve been sitting there for  days ,Neutral
0,2232276373,Thu Jun 18 19:41:35 PDT 2009,NO_QUERY,justinalaughs,on youtube looking at people sing badly? im so BORED!  ,on youtube looking at people sing badly im so bored  ,Negative
4,2066609114,Sun Jun 07 10:50:32 PDT 2009,NO_QUERY,jenafinfin,"Mmmm good food, good weekend, good friends. Yay ",mmmm good food good weekend good friends yay ,Positive
4,1965877844,Fri May 29 16:42:35 PDT 2009,NO_QUERY,sweetth1ng,Happy Hour at Sam Hughs ,happy hour at sam hughs ,Positive
0,2009604431,Tue Jun 02 15:58:28 PDT 2009,NO_QUERY,brainmusic,http://ping.fm/p/KrmQi - I think I may be allergic to the sun ,  i think i may be allergic to the sun ,Neutral
0,1573711778,Tue Apr 21 02:29:34 PDT 2009,NO_QUERY,georgiiepiee,looks like im not going to be watching one of my fav shows . thanks alot bro. ,looks like im not going to be watching one of my fav shows  thanks alot bro ,Positive
4,1989487333,Mon Jun 01 01:43:38 PDT 2009,NO_QUERY,zebslc,@CosmicMother perhaps susan should take up twitter?  , perhaps susan should take up twitter  ,Neutral
4,1982431758,Sun May 31 11:11:44 PDT 2009,NO_QUERY,Helenyboos,"oooooooo new moon trailer out tomorrow, might wait till I can watch it on my telly after work ",oooooooo new moon trailer out tomorrow might wait till i can watch it on my telly after work ,Positive
4,1970401805,Sat May 30 03:43:24 PDT 2009,NO_QUERY,xthismodernlove,"working 12-8 when its soooo hot outside, boooo! got 2.5hrs off midway through the day though ",working  when its soooo hot outside boooo got hrs off midway through the day though ,Positive
4,1795553937,Thu May 14 07:58:31 PDT 2009,NO_QUERY,Abbie_Judd,@HollieChristina haha that was ment to say sad lol , haha that was ment to say sad lol ,Positive
4,2057208477,Sat Jun 06 12:34:29 PDT 2009,NO_QUERY,Meadbhis,I love the Ghost Whisperer ,i love the ghost whisperer ,Positive
4,1969354333,Fri May 29 23:46:25 PDT 2009,NO_QUERY,EileenMarie89,new to twitterr! headed to the beach tomorrow  &lt;3,new to twitterr headed to the beach tomorrow  lt,Positive
0,2257861772,Sat Jun 20 15:00:47 PDT 2009,NO_QUERY,uyennguyen_,omg! i missed out on the hoedown throwndown dance tutorial thing yesterday night! awww ,omg i missed out on the hoedown throwndown dance tutorial thing yesterday night awww ,Positive
4,2174780621,Sun Jun 14 23:17:59 PDT 2009,NO_QUERY,nisahamdan,wishes Zach have a nice &amp; safe journey to New York. Have fun &amp; don't forget your baby. ,wishes zach have a nice amp safe journey to new york have fun amp dont forget your baby ,Positive
0,1551995864,Sat Apr 18 10:30:51 PDT 2009,NO_QUERY,ibreathesbs,@OmariJames this my movie! I'm at work wasting the day away. Supposed to be hanging out with my cousin later. Idk if that's happening now , this my movie im at work wasting the day away supposed to be hanging out with my cousin later idk if thats happening now ,Neutral
0,2059763136,Sat Jun 06 17:35:16 PDT 2009,NO_QUERY,gwane,@staroflondon Are you not coming to Manchester then?   Bad times. Mcr&gt;Ldn, are you not coming to manchester then   bad times mcrgtldn,Negative
0,2064022149,Sun Jun 07 04:57:46 PDT 2009,NO_QUERY,ljubcek,not happy...my phone charger is in shambles and i only have three bars left ,not happymy phone charger is in shambles and i only have three bars left ,Neutral
4,1974676192,Sat May 30 13:37:08 PDT 2009,NO_QUERY,sam_07,PETER PAN &amp; WENDY TURNED OUT FINE ,peter pan amp wendy turned out fine ,Positive
4,2002432045,Tue Jun 02 04:11:44 PDT 2009,NO_QUERY,Spidersamm,@shaunjumpnow you lucky ngkdfngkdflgndklf fcker   nice birthday present?, you lucky ngkdfngkdflgndklf fcker   nice birthday present,Positive
0,1677484895,Sat May 02 02:19:33 PDT 2009,NO_QUERY,catriona,A quick google tells me that M&amp;S closed all Canadian stores in 2000: http://bit.ly/vfNxN. Le sad ,a quick google tells me that mamps closed all canadian stores in   le sad ,Negative
4,1686410840,Sun May 03 05:18:43 PDT 2009,NO_QUERY,carolineze,watching old eps of Cold Case online...it turn out to be a good series ,watching old eps of cold case onlineit turn out to be a good series ,Positive
0,2068324658,Sun Jun 07 13:53:24 PDT 2009,NO_QUERY,SasaLoves,@naceprettub sorry. Wish you were here , sorry wish you were here ,Negative
0,2327603414,Thu Jun 25 08:33:20 PDT 2009,NO_QUERY,L0v3r0fSt4Rz,"steves in the hospital for a few days, this sucks  going to see him after work today.",steves in the hospital for a few days this sucks  going to see him after work today,Negative
4,2001733533,Tue Jun 02 01:53:16 PDT 2009,NO_QUERY,RadiantMarie,I'm OBSESSED with Anthony Bourdain: No Reservations. ,im obsessed with anthony bourdain no reservations ,Negative
0,1932506692,Tue May 26 21:36:26 PDT 2009,NO_QUERY,jbmcdlts,@cryst_trueblue aww no way !!  seen this stupid in4merz thing ... its a disgrace cause ppl paid loads money for that soundcheck ... I  ..., aww no way   seen this stupid inmerz thing  its a disgrace cause ppl paid loads money for that soundcheck  i  ,Negative
0,1573922931,Tue Apr 21 03:29:35 PDT 2009,NO_QUERY,jntt921,"oh shiet, restaurant city is under maintenance, and my staff will probably be all down when the game comes back on. ",oh shiet restaurant city is under maintenance and my staff will probably be all down when the game comes back on ,Negative
4,2001974382,Tue Jun 02 02:43:05 PDT 2009,NO_QUERY,misstrigg,"atlast, gonna go out now. got all dressed up again, oh i love bali and how i can be free ",atlast gonna go out now got all dressed up again oh i love bali and how i can be free ,Positive
4,2063881825,Sun Jun 07 04:26:35 PDT 2009,NO_QUERY,jg007,@bobbyllew didn't see the previous post and asumed u meant mr branson , didnt see the previous post and asumed u meant mr branson ,Negative
0,2248978774,Fri Jun 19 21:30:36 PDT 2009,NO_QUERY,kikimarie593,@innuendogirl Harmony's not a tag-along.  There was an episode where she got minions. Can't remember which one though. :/, harmonys not a tagalong  there was an episode where she got minions cant remember which one though ,Neutral
4,2053081565,Sat Jun 06 03:11:53 PDT 2009,NO_QUERY,Ioan_Said,"@lucy_whufc with virgin, you can get Â£8 tickets from chester to london! We've done it twice now. ", with virgin you can get  tickets from chester to london weve done it twice now ,Neutral
4,2060400916,Sat Jun 06 18:50:12 PDT 2009,NO_QUERY,mkay7,Hanging with the girls ,hanging with the girls ,Neutral
4,2051418239,Fri Jun 05 21:58:32 PDT 2009,NO_QUERY,SREDWELL,Bout 2 leave the studio hungry as hell....I be workin'.... officially in my 2 3 ,bout  leave the studio hungry as helli be workin officially in my   ,Neutral
4,2061217175,Sat Jun 06 20:24:57 PDT 2009,NO_QUERY,theBrandiCyrus,Panera and &quot;the Prestige&quot; with Mommy ,panera and quotthe prestigequot with mommy ,Neutral
0,1979211836,Sun May 31 02:05:07 PDT 2009,NO_QUERY,Budgie337,I'm up and very sun burnt! ,im up and very sun burnt ,Positive
4,1677701339,Sat May 02 03:31:01 PDT 2009,NO_QUERY,GypsyHart73,Hanging with some great people on the way to seeing the best DJ in Shep ,hanging with some great people on the way to seeing the best dj in shep ,Positive
0,2186293241,Mon Jun 15 18:37:55 PDT 2009,NO_QUERY,danubiaprado,I don't wanna have exams ,i dont wanna have exams ,Neutral
4,1970308707,Sat May 30 03:19:37 PDT 2009,NO_QUERY,LanceJoshua,@DavidArchie me too! i really find the trailer very interesting! wow. your life is soo hectic now eh? Good luck! , me too i really find the trailer very interesting wow your life is soo hectic now eh good luck ,Positive
4,2175082306,Mon Jun 15 00:02:29 PDT 2009,NO_QUERY,hannaholiviaa,"@Mr_Boz oh thank you. and yeah, i was hoping thats the reason why ", oh thank you and yeah i was hoping thats the reason why ,Neutral
0,2013846218,Tue Jun 02 23:44:22 PDT 2009,NO_QUERY,hannsr,"Last exam today! Woop woop! Got a long day tho; Music Tech now, then Drama exam then Chay's dance thing til 5pm ",last exam today woop woop got a long day tho music tech now then drama exam then chays dance thing til pm ,Negative
4,1973535801,Sat May 30 11:20:25 PDT 2009,NO_QUERY,davidsouthard,If you get a chance watch the DMB:Scenes from Big Whiskey on Hulu. It'll make you appreciate DMB a lot more. ,if you get a chance watch the dmbscenes from big whiskey on hulu itll make you appreciate dmb a lot more ,Positive
0,1967646449,Fri May 29 19:57:47 PDT 2009,NO_QUERY,lullabyeblues,Ugh i so don't feel edgy today. Where's my lambert mojo? ,ugh i so dont feel edgy today wheres my lambert mojo ,Negative
0,2264752325,Sun Jun 21 04:50:26 PDT 2009,NO_QUERY,JMBuckett,ANTSY... Eff ,antsy eff ,Neutral
4,1983433120,Sun May 31 13:08:48 PDT 2009,NO_QUERY,HaylieAnnika,On our way to fairmont. Just got a pitbull puppy named Cali and so in love ,on our way to fairmont just got a pitbull puppy named cali and so in love ,Positive
0,2288533186,Mon Jun 22 19:17:05 PDT 2009,NO_QUERY,ByteMaster,Some *light* reading to help me fall asleep http://tinyurl.com/pkea6f on attempt #3 to try to comprehend  ,some light reading to help me fall asleep  on attempt  to try to comprehend  ,Positive
0,2220658060,Thu Jun 18 03:39:01 PDT 2009,NO_QUERY,clairelc,@ak209 *cry* don't say that! , cry dont say that ,Neutral
0,1982802386,Sun May 31 11:55:59 PDT 2009,NO_QUERY,allurbass,"Exam tomorrow morning, on Mechanics with Quantum Mechanics. It won't go well. After that a free week until the Solid State and EM exams. ",exam tomorrow morning on mechanics with quantum mechanics it wont go well after that a free week until the solid state and em exams ,Positive
4,1932844105,Tue May 26 22:21:09 PDT 2009,NO_QUERY,Angheat,Reading before bed. Its so nice to have the air conditioning on! Can't wait for this weekend! ,reading before bed its so nice to have the air conditioning on cant wait for this weekend ,Positive
4,1823764733,Sat May 16 22:54:57 PDT 2009,NO_QUERY,NancyDee_Online,@MishB_ LOL noooo! Imma cum where u at!!! , lol noooo imma cum where u at ,Positive
4,1957099964,Thu May 28 23:31:02 PDT 2009,NO_QUERY,genlettucegirl,@thedailysurvey Voting for Touch My Hand by David Archie again  thankssomuch! , voting for touch my hand by david archie again  thankssomuch ,Neutral
4,1980263394,Sun May 31 06:13:18 PDT 2009,NO_QUERY,Nadgia,@justinspratt watching top 25 cougars with @saulkza ...look at what you've started!! , watching top  cougars with  look at what youve started ,Positive
4,2193526672,Tue Jun 16 08:34:41 PDT 2009,NO_QUERY,sytheveenje,"#computerarts Nice, people who don't know can just copy it ;)  Great contest! Pick me!",computerarts nice people who dont know can just copy it   great contest pick me,Positive
4,2187135838,Mon Jun 15 19:50:30 PDT 2009,NO_QUERY,franjo39,Chilling after a good couple of days in Boise.  &lt;3,chilling after a good couple of days in boise  lt,Positive
0,1976859733,Sat May 30 19:19:53 PDT 2009,NO_QUERY,Marabellers,@Eepudah U r the next stop. @dannibrisk let us know 2 late , u r the next stop  let us know  late ,Negative
0,1753884839,Sun May 10 03:57:24 PDT 2009,NO_QUERY,MustBeBenHughes,@johnlacey  aww,  aww,Positive
4,1468516917,Tue Apr 07 02:09:08 PDT 2009,NO_QUERY,andruspurde,"The last squeeze - unsubscribed from www.imediaconnection.com newsletter, landing page had a full page banner ad ",the last squeeze  unsubscribed from wwwimediaconnectioncom newsletter landing page had a full page banner ad ,Positive
4,2046821335,Fri Jun 05 12:44:31 PDT 2009,NO_QUERY,leahtinberg,@thomasfiss hey! i love you  how old are you?, hey i love you  how old are you,Positive
4,2183228214,Mon Jun 15 14:13:09 PDT 2009,NO_QUERY,SirBob,@forzagaribaldi sweet! so tomorrow will be a write-off then as you play with your new toy , sweet so tomorrow will be a writeoff then as you play with your new toy ,Positive
0,2295478408,Tue Jun 23 07:58:51 PDT 2009,NO_QUERY,bradyfackrell,at home....SICK ,at homesick ,Neutral
